,number of layers,nodes per layer,epoch,batch size,learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.26785714285714285,0.9,1e-06,0.0001,0.5007193323241623,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.2608695652173913,0.9,1e-06,0.0001,0.5458854777266253,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.2608695652173913,0.9,1e-06,0.0001,0.5443678862666639,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.2542372881355932,0.9,1e-06,0.0001,0.5027966056919678,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.2542372881355932,0.9,1e-06,0.0001,0.498503556996129,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,100,0.3,0.9,1e-06,0.0001,0.5230897583297602,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,100,0.3,0.9,1e-06,0.0001,0.5189412822099245,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,100,0.2912621359223301,0.9,1e-06,0.0001,0.5241560804259029,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,100,0.2912621359223301,0.9,1e-06,0.0001,0.5198838425023778,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,100,0.2830188679245283,0.9,1e-06,0.0001,0.5176893513321743,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,100,0.2830188679245283,0.9,1e-06,0.0001,0.5138043215914334,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,100,0.2752293577981651,0.9,1e-06,0.0001,0.5176548941149809,0.7785185185185185,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,100,0.2752293577981651,0.9,1e-06,0.0001,0.5135811895421611,0.7813333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,100,0.26785714285714285,0.9,1e-06,0.0001,0.5183869625676136,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,100,0.26785714285714285,0.9,1e-06,0.0001,0.5141172975864001,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,100,0.2608695652173913,0.9,1e-06,0.0001,0.5170073642781728,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,100,0.2608695652173913,0.9,1e-06,0.0001,0.5127049478501312,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,100,0.2542372881355932,0.9,1e-06,0.0001,0.515049180330701,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,100,0.2542372881355932,0.9,1e-06,0.0001,0.5112927326148123,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,150,0.3,0.9,1e-06,0.0001,0.5138104608532512,0.7785555555555556,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,150,0.3,0.9,1e-06,0.0001,0.5123404653536916,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,150,0.2912621359223301,0.9,1e-06,0.0001,0.5126645491146634,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,150,0.2912621359223301,0.9,1e-06,0.0001,0.5103610596325309,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,150,0.2830188679245283,0.9,1e-06,0.0001,0.5107649225347636,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,150,0.2830188679245283,0.9,1e-06,0.0001,0.5089190409830708,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,150,0.2752293577981651,0.9,1e-06,0.0001,0.5134142490193228,0.7785185185185185,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,150,0.2752293577981651,0.9,1e-06,0.0001,0.5107047434396517,0.7813333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,150,0.26785714285714285,0.9,1e-06,0.0001,0.5082894284603457,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,150,0.26785714285714285,0.9,1e-06,0.0001,0.5068555880925985,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,150,0.2608695652173913,0.9,1e-06,0.0001,0.5108287100316669,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,150,0.2608695652173913,0.9,1e-06,0.0001,0.5082122086136849,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,150,0.2542372881355932,0.9,1e-06,0.0001,0.5079726308502451,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,150,0.2542372881355932,0.9,1e-06,0.0001,0.5056289984994109,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,200,0.3,0.9,1e-06,0.0001,0.5199874581304857,0.7762962962962963,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,200,0.3,0.9,1e-06,0.0001,0.5180653936068033,0.7786666666666666,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,200,0.2912621359223301,0.9,1e-06,0.0001,0.5173208584745025,0.7771481481481481,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,200,0.2912621359223301,0.9,1e-06,0.0001,0.5152687770712914,0.7793333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,200,0.2830188679245283,0.9,1e-06,0.0001,0.5138477418015602,0.7774444444444445,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,200,0.2830188679245283,0.9,1e-06,0.0001,0.5118110490459946,0.7796666666666666,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,200,0.2752293577981651,0.9,1e-06,0.0001,0.5138476834317894,0.7761851851851852,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,200,0.2752293577981651,0.9,1e-06,0.0001,0.512185436462467,0.7793333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,200,0.26785714285714285,0.9,1e-06,0.0001,0.5179561604527092,0.7784814814814814,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,200,0.26785714285714285,0.9,1e-06,0.0001,0.5150346067888343,0.781,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,200,0.2608695652173913,0.9,1e-06,0.0001,0.5082269820195835,0.7781851851851852,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,200,0.2608695652173913,0.9,1e-06,0.0001,0.5057522931430048,0.781,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,200,0.2542372881355932,0.9,1e-06,0.0001,0.5060830973658929,0.778074074074074,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,200,0.2542372881355932,0.9,1e-06,0.0001,0.5037662712289293,0.7806666666666666,test
14,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,7,200,0.24793388429752067,0.9,1e-06,0.0001,0.5114253733998844,0.7784814814814814,train
15,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,7,200,0.24793388429752067,0.9,1e-06,0.0001,0.5083418049051993,0.7813333333333333,test
16,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,8,200,0.24193548387096772,0.9,1e-06,0.0001,0.506726981156963,0.7778888888888889,train
17,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,8,200,0.24193548387096772,0.9,1e-06,0.0001,0.5046836139329495,0.7803333333333333,test
18,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,9,200,0.23622047244094488,0.9,1e-06,0.0001,0.5049263257112635,0.7780370370370371,train
19,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,9,200,0.23622047244094488,0.9,1e-06,0.0001,0.502737526063392,0.7806666666666666,test
20,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,10,200,0.23076923076923078,0.9,1e-06,0.0001,0.5026086116888644,0.7783703703703704,train
21,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,10,200,0.23076923076923078,0.9,1e-06,0.0001,0.49991089930074384,0.7813333333333333,test
22,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,11,200,0.22556390977443608,0.9,1e-06,0.0001,0.5021936508159056,0.7783333333333333,train
23,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,11,200,0.22556390977443608,0.9,1e-06,0.0001,0.49972833174070813,0.7813333333333333,test
24,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,12,200,0.22058823529411767,0.9,1e-06,0.0001,0.5011348326455753,0.7784074074074074,train
25,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,12,200,0.22058823529411767,0.9,1e-06,0.0001,0.4983943813103925,0.7813333333333333,test
26,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,13,200,0.21582733812949637,0.9,1e-06,0.0001,0.500779466253,0.7784444444444445,train
27,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,13,200,0.21582733812949637,0.9,1e-06,0.0001,0.49789156978309873,0.7813333333333333,test
28,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,14,200,0.2112676056338028,0.9,1e-06,0.0001,0.5025062895734217,0.7782592592592592,train
29,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,14,200,0.2112676056338028,0.9,1e-06,0.0001,0.5001651216994185,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.3,0.9,0.0001,0.0001,0.5138556169505317,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.3,0.9,0.0001,0.0001,0.5098704651996153,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.2912621359223301,0.9,0.0001,0.0001,0.513946794411433,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.2912621359223301,0.9,0.0001,0.0001,0.5100640586164927,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.2830188679245283,0.9,0.0001,0.0001,0.5175439118425399,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.2830188679245283,0.9,0.0001,0.0001,0.514653157327757,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.2752293577981651,0.9,0.0001,0.0001,0.5143389761652459,0.7785185185185185,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.2752293577981651,0.9,0.0001,0.0001,0.5107208526975947,0.7813333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.26785714285714285,0.9,0.0001,0.0001,0.5142915331326113,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.26785714285714285,0.9,0.0001,0.0001,0.510810127961857,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.2608695652173913,0.9,0.0001,0.0001,0.5251394856770173,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.2608695652173913,0.9,0.0001,0.0001,0.5227808655335539,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.2542372881355932,0.9,0.0001,0.0001,0.5178706952460492,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.2542372881355932,0.9,0.0001,0.0001,0.5138439849858302,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,100,0.3,0.9,0.0001,0.0001,0.5294892442921085,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,100,0.3,0.9,0.0001,0.0001,0.5251437851165471,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,100,0.2912621359223301,0.9,0.0001,0.0001,0.5267382093758425,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,100,0.2912621359223301,0.9,0.0001,0.0001,0.5225520157031714,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,100,0.2830188679245283,0.9,0.0001,0.0001,0.522267565191619,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,100,0.2830188679245283,0.9,0.0001,0.0001,0.5177106683946744,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,100,0.2752293577981651,0.9,0.0001,0.0001,0.5210776153208894,0.7785185185185185,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,100,0.2752293577981651,0.9,0.0001,0.0001,0.5159992538031234,0.7813333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,100,0.26785714285714285,0.9,0.0001,0.0001,0.5180341084577371,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,100,0.26785714285714285,0.9,0.0001,0.0001,0.5131247788927767,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,100,0.2608695652173913,0.9,0.0001,0.0001,0.5164808159785209,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,100,0.2608695652173913,0.9,0.0001,0.0001,0.511711150501247,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,100,0.2542372881355932,0.9,0.0001,0.0001,0.5193909653950471,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,100,0.2542372881355932,0.9,0.0001,0.0001,0.515383068919935,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,150,0.3,0.9,0.0001,0.0001,0.5149631170172515,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,150,0.3,0.9,0.0001,0.0001,0.5109766108402887,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,150,0.2912621359223301,0.9,0.0001,0.0001,0.5000344117425994,0.7784444444444445,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,150,0.2912621359223301,0.9,0.0001,0.0001,0.49808010309821665,0.781,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,150,0.2830188679245283,0.9,0.0001,0.0001,0.4977874224106243,0.7784814814814814,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,150,0.2830188679245283,0.9,0.0001,0.0001,0.49544680708830985,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,150,0.2752293577981651,0.9,0.0001,0.0001,0.4991761187047847,0.7784814814814814,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,150,0.2752293577981651,0.9,0.0001,0.0001,0.4971295970591099,0.781,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,150,0.26785714285714285,0.9,0.0001,0.0001,0.499071714940447,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,150,0.26785714285714285,0.9,0.0001,0.0001,0.4960339746534169,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,150,0.2608695652173913,0.9,0.0001,0.0001,0.4983663996552757,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,150,0.2608695652173913,0.9,0.0001,0.0001,0.4958261423767438,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,150,0.2542372881355932,0.9,0.0001,0.0001,0.5000703054551391,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,150,0.2542372881355932,0.9,0.0001,0.0001,0.49783542387664353,0.7813333333333333,test
14,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,7,150,0.24793388429752067,0.9,0.0001,0.0001,0.5021115746396024,0.7785185185185185,train
15,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,7,150,0.24793388429752067,0.9,0.0001,0.0001,0.5000449760696223,0.7813333333333333,test
16,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,8,150,0.24193548387096772,0.9,0.0001,0.0001,0.500258724866859,0.7785185185185185,train
17,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,8,150,0.24193548387096772,0.9,0.0001,0.0001,0.4979177943936529,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,200,0.3,0.9,0.0001,0.0001,0.5284912417532909,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,200,0.3,0.9,0.0001,0.0001,0.5245898343678004,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,200,0.2912621359223301,0.9,0.0001,0.0001,0.5288493708146952,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,200,0.2912621359223301,0.9,0.0001,0.0001,0.5249149777677281,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,200,0.2830188679245283,0.9,0.0001,0.0001,0.5268380801346744,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,200,0.2830188679245283,0.9,0.0001,0.0001,0.5230740717301571,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,200,0.2752293577981651,0.9,0.0001,0.0001,0.5261941675694267,0.7785185185185185,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,200,0.2752293577981651,0.9,0.0001,0.0001,0.5225147254042232,0.7813333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,200,0.26785714285714285,0.9,0.0001,0.0001,0.5253627310783809,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,200,0.26785714285714285,0.9,0.0001,0.0001,0.5218846886957539,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,200,0.2608695652173913,0.9,0.0001,0.0001,0.5254698887306868,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,200,0.2608695652173913,0.9,0.0001,0.0001,0.5219027725333664,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,200,0.2542372881355932,0.9,0.0001,0.0001,0.5255615905496657,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,200,0.2542372881355932,0.9,0.0001,0.0001,0.5222741557970269,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.3,0.9,0.01,0.0001,0.5165346037566709,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.3,0.9,0.01,0.0001,0.5128206718099383,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.2912621359223301,0.9,0.01,0.0001,0.5131861133662011,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.2912621359223301,0.9,0.01,0.0001,0.509737088055438,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.2830188679245283,0.9,0.01,0.0001,0.516594150973183,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.2830188679245283,0.9,0.01,0.0001,0.5138044257807135,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.2752293577981651,0.9,0.01,0.0001,0.5168361574696219,0.7785185185185185,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.2752293577981651,0.9,0.01,0.0001,0.5123396460438995,0.7813333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.26785714285714285,0.9,0.01,0.0001,0.5067361963440484,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.26785714285714285,0.9,0.01,0.0001,0.5036004782467929,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.2608695652173913,0.9,0.01,0.0001,0.5035258635084373,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.2608695652173913,0.9,0.01,0.0001,0.5002879629044441,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.2542372881355932,0.9,0.01,0.0001,0.5002768151294226,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.2542372881355932,0.9,0.01,0.0001,0.4967765534966942,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,100,0.3,0.9,0.01,0.0001,0.5215807752874828,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,100,0.3,0.9,0.01,0.0001,0.5177211540652056,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,100,0.2912621359223301,0.9,0.01,0.0001,0.5224715816005346,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,100,0.2912621359223301,0.9,0.01,0.0001,0.5185284721787177,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,100,0.2830188679245283,0.9,0.01,0.0001,0.5234475721184711,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,100,0.2830188679245283,0.9,0.01,0.0001,0.5194224772896778,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,100,0.2752293577981651,0.9,0.01,0.0001,0.5213016864821602,0.7785185185185185,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,100,0.2752293577981651,0.9,0.01,0.0001,0.517659046452281,0.7813333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,100,0.26785714285714285,0.9,0.01,0.0001,0.5217487942193497,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,100,0.26785714285714285,0.9,0.01,0.0001,0.5183936224349834,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,100,0.2608695652173913,0.9,0.01,0.0001,0.5219781740998087,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,100,0.2608695652173913,0.9,0.01,0.0001,0.5186431969170844,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,100,0.2542372881355932,0.9,0.01,0.0001,0.5231608059431484,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,100,0.2542372881355932,0.9,0.01,0.0001,0.5192366276901841,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,150,0.3,0.9,0.01,0.0001,0.5255711500613243,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,150,0.3,0.9,0.01,0.0001,0.5226374272081659,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,150,0.2912621359223301,0.9,0.01,0.0001,0.523003036100563,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,150,0.2912621359223301,0.9,0.01,0.0001,0.5196507389767467,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,150,0.2830188679245283,0.9,0.01,0.0001,0.5236780733525948,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,150,0.2830188679245283,0.9,0.01,0.0001,0.5201690229789201,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,150,0.2752293577981651,0.9,0.01,0.0001,0.5271686916340808,0.7785185185185185,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,150,0.2752293577981651,0.9,0.01,0.0001,0.5241111276773485,0.7813333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,150,0.26785714285714285,0.9,0.01,0.0001,0.5301505272494704,0.7785185185185185,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,150,0.26785714285714285,0.9,0.01,0.0001,0.5272578422418441,0.7813333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,150,0.2608695652173913,0.9,0.01,0.0001,0.5251308566310986,0.7785185185185185,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,150,0.2608695652173913,0.9,0.01,0.0001,0.5215955148095917,0.7813333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,150,0.2542372881355932,0.9,0.01,0.0001,0.5246757007093239,0.7785185185185185,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,150,0.2542372881355932,0.9,0.01,0.0001,0.5209705425680902,0.7813333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,200,0.3,0.9,0.01,0.0001,0.5248559786443096,0.7785185185185185,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,200,0.3,0.9,0.01,0.0001,0.5218281514825993,0.7813333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,200,0.2912621359223301,0.9,0.01,0.0001,0.5220333709660925,0.7785185185185185,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,200,0.2912621359223301,0.9,0.01,0.0001,0.518258017459994,0.7813333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,200,0.2830188679245283,0.9,0.01,0.0001,0.5222186459122161,0.7785185185185185,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,200,0.2830188679245283,0.9,0.01,0.0001,0.5190486370575504,0.7813333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,200,0.2752293577981651,0.9,0.01,0.0001,0.5202246089788299,0.7785185185185185,train
